date,pdf,country
2017-03-13 12:29:20,/wp-content/uploads/2016/06/OrganisationalStrategy-2016-2020.pdf,United Kingdom
2017-03-13 13:08:41,/wp-content/uploads/2016/06/Global-Humanitarian-Assistance-Report-2016.pdf,Turkey
2017-03-13 13:41:30,/wp-content/uploads/2016/05/Uganda-Data-Ecosystem-Report-Part-One.pdf,Uganda
2017-03-13 13:34:50,/wp-content/uploads/2016/06/Global-Humanitarian-Assistance-Report-2016.pdf,Turkey
2017-03-13 16:34:08,/wp-content/uploads/2016/04/Aid-spending-by-Development-Assistance-Committee-donors-in-2015.pdf,United Kingdom
2017-03-13 16:57:34,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Tanzania
2017-03-13 17:34:28,/wp-content/uploads/2013/09/Investments-to-End-Poverty-full-report.pdf,Republic of Korea
2017-03-14 09:29:41,/wp-content/uploads/2017/02/an-introduction-to-the-International-Aid-Transparency-Initiative-IATI-for-humanitarian-actors.pdf,United Kingdom
2017-03-14 09:53:49,/wp-content/uploads/2017/01/Long-term-investments-in-a-short-term-world.pdf,United Kingdom
2017-03-13 18:30:32,/wp-content/uploads/2017/01/Assessment-of-Kenyas-preparedness-to-disasters-caused-by-natural-hazards_report_7th-February.pdf,Canada
2017-03-13 19:13:44,/wp-content/uploads/2013/09/Investments_to_End_Poverty_full_report.pdf,Brazil
2017-03-14 10:34:47,/wp-content/uploads/2017/01/Assessment-of-Kenyas-preparedness-to-disasters-caused-by-natural-hazards_report_7th-February.pdf,United Kingdom
2017-03-14 10:34:46,/wp-content/uploads/2013/09/Counting-the-poor11.pdf,United States
2017-03-14 10:35:36,/wp-content/uploads/2017/01/Long-term-investments-in-a-short-term-world.pdf,United Kingdom
2017-03-13 21:27:42,/wp-content/uploads/2017/01/Senior-Analyst-Kampala-Uganda.pdf,Netherlands
2017-03-14 11:56:52,/wp-content/uploads/2016/06/OrganisationalStrategy-2016-2020.pdf,United Kingdom
2017-03-13 23:16:17,/wp-content/uploads/2013/09/Investments_to_End_Poverty_full_report.pdf,Brazil
2017-03-13 23:16:14,/wp-content/uploads/2013/09/Investments_to_End_Poverty_full_report.pdf,United States
2017-03-14 00:36:36,/wp-content/uploads/2013/09/Investments_to_End_Poverty_Chapters_0-6.pdf,United States
2017-03-14 02:16:47,/wp-content/uploads/2017/02/Approaches-to-measuring-and-monitoring-South%E2%80%93South-cooperation.pdf,Uruguay
2017-03-14 00:35:40,/wp-content/uploads/2016/06/OrganisationalStrategy-2016-2020.pdf,United States
2017-03-14 05:18:05,/wp-content/uploads/2013/09/Harnessing-All-Resources-To-End-Poverty212.pdf,India
2017-03-14 14:42:13,/wp-content/uploads/2017/02/DFIDs-aid-spending-for-nutrition.pdf,United Kingdom
2017-03-14 16:12:55,/wp-content/uploads/2017/01/Assessment-of-Kenyas-preparedness-to-disasters-caused-by-natural-hazards_report_7th-February.pdf,United Kingdom
2017-03-14 08:16:52,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Germany
2017-03-14 16:27:52,/wp-content/uploads/2016/09/Forced_Displacement_Poverty_and_Financing_DI_Sept_2016.pdf,United Kingdom
2017-03-14 08:59:24,/wp-content/uploads/2016/02/Investments-in-peace-and-security.pdf,Netherlands
2017-03-14 16:36:06,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United Kingdom
2017-03-14 08:48:59,/wp-content/uploads/2016/04/Aiding-domestic-revenue-mobilisation_report.pdf,Belgium
2017-03-14 16:54:34,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Tanzania
2017-03-14 16:56:18,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Tanzania
2017-03-14 17:21:58,/wp-content/uploads/2016/06/GHA-Report-2016_Executive-summary.pdf,United Kingdom
2017-03-14 17:22:01,/wp-content/uploads/2016/06/Global-Humanitarian-Assistance-Report-2016.pdf,United Kingdom
2017-03-14 17:39:51,/wp-content/uploads/2014/04/Development-cooperation-for-the-future.pdf,United States
2017-03-14 17:42:49,/wp-content/uploads/2017/02/Approaches-to-measuring-and-monitoring-South%E2%80%93South-cooperation.pdf,United States
2017-03-14 10:08:18,/wp-content/uploads/2017/02/Frequently-asked-questions-from-webinar-1.pdf,Hashemite Kingdom of Jordan
2017-03-14 11:00:08,/wp-content/uploads/2014/06/NGO-resources-for-development.pdf,Afghanistan
2017-03-14 11:26:10,/wp-content/uploads/2016/06/GHA-Report-2016_Executive-summary.pdf,Afghanistan
2017-03-14 11:39:23,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Uganda
2017-03-14 12:07:49,/wp-content/uploads/2014/08/Measuring-private-development-assistance1.pdf,United Kingdom
2017-03-14 12:10:10,/wp-content/uploads/2015/01/DI_UN_Improving-ODA-allocation-for-a-post-2015-world_21-January-20151.pdf,United Kingdom
2017-03-14 12:09:12,/wp-content/uploads/2013/09/Investments-to-End-Poverty-full-report.pdf,United Kingdom
2017-03-14 12:25:01,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,United Kingdom
2017-03-14 13:49:20,/wp-content/uploads/2016/07/Pro-poor-orientation-of-budgets-The-case-of-Uganda.pdf,South Africa
2017-03-14 13:50:46,/wp-content/uploads/2017/01/Assessment-of-Kenyas-preparedness-to-disasters-caused-by-natural-hazards_report_7th-February.pdf,Uganda
2017-03-15 00:44:36,/wp-content/uploads/2016/11/Blended-finance-Understanding-its-potential-for-Agenda-2030.pdf,Japan
2017-03-14 13:49:21,/wp-content/uploads/2016/10/Using-community-generated-data-to-deliver-and-track-the-Sustainable-Development-Goals-at-the-local-level_DI_Case-study.pdf,Uganda
2017-03-14 14:03:40,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,United Kingdom
2017-03-15 02:01:21,/wp-content/uploads/2016/11/Blended-finance-Understanding-its-potential-for-Agenda-2030.pdf,Canada
2017-03-14 15:21:32,/wp-content/uploads/2013/09/Investments_to_End_Poverty_Chapter_7.pdf,United States
2017-03-14 15:46:41,/wp-content/uploads/2016/11/Blended-finance-Understanding-its-potential-for-Agenda-2030.pdf,Portugal
2017-03-15 03:09:26,/wp-content/uploads/2013/09/Investments-to-End-Poverty-full-report.pdf,Philippines
2017-03-14 16:08:09,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,Spain
2017-03-14 16:24:59,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United States
2017-03-14 17:27:19,/wp-content/uploads/2013/09/Harnessing-All-Resources-To-End-Poverty212.pdf,Ghana
2017-03-14 17:17:16,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Netherlands
2017-03-14 17:37:34,/wp-content/uploads/2016/06/Global-Humanitarian-Assistance-Report-2016.pdf,United Kingdom
2017-03-14 18:42:22,/wp-content/uploads/2016/11/Blended-finance-Understanding-its-potential-for-Agenda-2030.pdf,United Kingdom
2017-03-14 20:40:27,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Uganda
2017-03-14 20:07:57,/wp-content/uploads/2015/04/O-Brasil-como-ator-internacional.pdf,Brazil
2017-03-15 10:33:10,/wp-content/uploads/2013/09/Counting-the-poor11.pdf,United States
2017-03-14 22:38:47,/wp-content/uploads/2014/04/Financing-for-development-Final-report.pdf,United Kingdom
2017-03-14 22:38:59,/wp-content/uploads/2016/11/Development-Initiatives-Climate-Finance-report.pdf,United Kingdom
2017-03-14 22:57:14,/wp-content/uploads/2013/09/Harnessing-All-Resources-To-End-Poverty212.pdf,Togo
2017-03-15 11:26:13,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United Kingdom
2017-03-15 01:18:58,/wp-content/uploads/2016/11/Development-Initiatives-Climate-Finance-report.pdf,Mexico
2017-03-15 01:19:00,/wp-content/uploads/2016/11/Development-Initiatives-Climate-Finance-report.pdf,Mexico
2017-03-14 23:52:07,/wp-content/uploads/2016/07/The-P20-methods-for-tracking-the-status-of-people-in-the-poorest1.pdf,United States
2017-03-14 23:52:28,/wp-content/uploads/2016/09/P20-Initiative-Data-to-leave-no-one-behind_20-Sept-2016.pdf,United States
2017-03-15 03:03:35,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,Canada
2017-03-15 02:50:10,/wp-content/uploads/2015/03/Factsheet-Ending-poverty-by-focusing-on-the-poorest-20-percent-of-people-globally.pdf,United States
2017-03-15 13:14:34,/wp-content/uploads/2014/03/Global-aid-trends-ODA1.pdf,United Kingdom
2017-03-15 13:27:45,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Germany
2017-03-15 13:30:22,/wp-content/uploads/2014/03/Global-aid-trends-ODA.pdf,United Kingdom
2017-03-15 07:20:10,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Myanmar [Burma]
2017-03-15 07:40:28,/wp-content/uploads/2016/07/Is-Uganda-ready-to-implement-Agenda-20301.pdf,Uganda
2017-03-15 08:14:13,/wp-content/uploads/2017/01/Long-term-investments-in-a-short-term-world.pdf,United Kingdom
2017-03-15 08:52:29,/wp-content/uploads/2016/11/Development-Initiatives-Climate-Finance-report.pdf,France
2017-03-15 14:58:21,/wp-content/uploads/2016/09/P20-Initiative-Data-to-leave-no-one-behind_20-Sept-2016.pdf,United States
2017-03-15 15:09:10,/wp-content/uploads/2017/02/an-introduction-to-the-International-Aid-Transparency-Initiative-IATI-for-humanitarian-actors.pdf,Germany
2017-03-15 15:22:03,/wp-content/uploads/2017/02/Approaches-to-measuring-and-monitoring-South%E2%80%93South-cooperation.pdf,United Kingdom
2017-03-15 16:04:24,/wp-content/uploads/2014/02/Aid-for-domestic-resource-mobilisation-%E2%80%93-how-much-is-there.pdf,United States
2017-03-15 16:32:16,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,United States
2017-03-15 16:39:47,/wp-content/uploads/2016/06/Global-Humanitarian-Assistance-Report-2016.pdf,United Kingdom
2017-03-15 09:36:37,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Netherlands
2017-03-15 10:34:07,/wp-content/uploads/2013/08/DIPR-Signed-Accounts-2012.pdf,Ukraine
2017-03-15 18:26:25,/wp-content/uploads/2017/02/Approaches-to-measuring-and-monitoring-South%E2%80%93South-cooperation.pdf,United States
2017-03-15 18:26:57,/wp-content/uploads/2017/01/Long-term-investments-in-a-short-term-world.pdf,United States
2017-03-15 18:32:20,/wp-content/uploads/2016/10/Aligning-blended-finance-with-the-Busan-principles-of-development-effectiveness_DI_discussion-paper.pdf,United States
2017-03-15 10:52:41,/wp-content/uploads/2015/06/Gender-briefing_development_230914.pdf,United Kingdom
2017-03-15 21:01:03,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United States
2017-03-15 22:09:53,/wp-content/uploads/2017/01/Common-Cause-Common-Language.pdf,United States
2017-03-15 12:16:36,/wp-content/uploads/2016/05/Uganda-Data-Ecosystem-Report-Part-One.pdf,Uganda
2017-03-15 12:33:42,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United States
2017-03-15 14:08:16,/wp-content/uploads/2017/02/an-introduction-to-the-International-Aid-Transparency-Initiative-IATI-for-humanitarian-actors.pdf,United States
2017-03-15 14:55:56,/wp-content/uploads/2013/09/Investments-to-End-Poverty-full-report.pdf,United States
2017-03-16 06:20:32,/wp-content/uploads/2013/09/Investments-to-End-Poverty-full-report.pdf,Republic of Korea
2017-03-15 13:57:13,/wp-content/uploads/2017/02/an-introduction-to-the-International-Aid-Transparency-Initiative-IATI-for-humanitarian-actors.pdf,Switzerland
2017-03-15 15:06:57,/wp-content/uploads/2016/07/The-P20-methods-for-tracking-the-status-of-people-in-the-poorest1.pdf,Brazil
2017-03-15 13:54:27,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,Germany
2017-03-15 14:21:05,/wp-content/uploads/2016/06/OrganisationalStrategy-2016-2020.pdf,United States
2017-03-15 15:03:36,/wp-content/uploads/2016/10/Using-community-generated-data-to-deliver-and-track-the-Sustainable-Development-Goals-at-the-local-level_DI_Case-study.pdf,United States
2017-03-15 16:18:14,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United States
2017-03-15 15:51:14,/wp-content/uploads/2014/04/Financing-for-development-Final-report.pdf,Congo
2017-03-15 16:53:00,/wp-content/uploads/2017/01/Long-term-investments-in-a-short-term-world.pdf,United Kingdom
2017-03-16 09:45:24,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United Kingdom
2017-03-16 10:28:06,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United Kingdom
2017-03-16 10:40:53,/wp-content/uploads/2013/09/Counting-the-poor11.pdf,United States
2017-03-15 18:56:36,/wp-content/uploads/2013/08/Beneficiary-feedback-mechanisms.pdf,United Kingdom
2017-03-15 19:33:50,/wp-content/uploads/2014/04/Financing-for-development-Final-report.pdf,Nigeria
2017-03-15 21:06:06,/wp-content/uploads/2016/11/Blended-finance-Understanding-its-potential-for-Agenda-2030.pdf,United States
2017-03-15 20:44:18,/wp-content/uploads/2015/12/Private-sector-in-development-effectiveness_FULL.pdf,United States
2017-03-15 22:00:51,/wp-content/uploads/2016/10/aligning-blended-finance-with-the-busan-principles-of-development-effectiveness_di_discussion-paper.pdf,United States
2017-03-15 21:56:59,/wp-content/uploads/2016/12/Blended-finance-and-development-effectiveness-HLM2-event-summary.pdf,United States
2017-03-16 13:36:06,/wp-content/uploads/2016/11/Development-Initiatives-Climate-Finance-report.pdf,United Kingdom
2017-03-16 02:53:11,/wp-content/uploads/2016/06/Global-Humanitarian-Assistance-Report-2016_Chapter-3.pdf,United States
2017-03-16 02:55:25,/wp-content/uploads/2016/06/Global-Humanitarian-Assistance-Report-2016_Chapter-7.pdf,United States
2017-03-16 02:50:52,/wp-content/uploads/2016/06/GHA-Report-2016_Executive-summary.pdf,United States
2017-03-16 02:55:26,/wp-content/uploads/2016/06/Global-Humanitarian-Assistance-Report-2016_Chapter-7.pdf,United States
2017-03-16 04:16:30,/wp-content/uploads/2016/11/Development-Initiatives-Climate-Finance-report.pdf,India
2017-03-16 04:34:24,/wp-content/uploads/2017/01/Using-agricultural-data-for-food-security-in-Nepal.pdf,United Kingdom
2017-03-16 05:22:09,/wp-content/uploads/2016/06/OrganisationalStrategy-2016-2020.pdf,India
2017-03-16 05:22:04,/wp-content/uploads/2017/01/Development-Initiatives-brand-book.pdf,India
2017-03-16 05:40:26,/wp-content/uploads/2016/07/Pro-poor-orientation-of-budgets-The-case-of-Uganda.pdf,India
2017-03-16 05:42:22,/wp-content/uploads/2015/12/Private-sector-in-development-effectiveness_EXEC-SUMMARY.pdf,India
2017-03-16 05:42:18,/wp-content/uploads/2015/12/Private-sector-in-development-effectiveness_FULL.pdf,India
2017-03-16 05:58:39,/wp-content/uploads/2016/07/Definitions-and-measures-of-poverty.pdf,India
2017-03-16 05:44:03,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,India
2017-03-16 15:41:23,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,United States
2017-03-16 05:56:14,/wp-content/uploads/2016/09/P20-Initiative-Data-to-leave-no-one-behind_20-Sept-2016.pdf,India
2017-03-16 05:44:32,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,India
2017-03-16 05:52:26,/wp-content/uploads/2016/10/Aligning-blended-finance-with-the-Busan-principles-of-development-effectiveness_DI_discussion-paper.pdf,India
2017-03-16 06:21:18,/wp-content/uploads/2014/02/The-poverty-of-data11.pdf,India
2017-03-16 16:12:42,/wp-content/uploads/2015/09/Investments-to-End-Poverty-Report-2015_online.pdf,United Kingdom
2017-03-16 05:55:33,/wp-content/uploads/2016/11/Blended-finance-Understanding-its-potential-for-Agenda-2030.pdf,India
2017-03-16 05:44:14,/wp-content/uploads/2015/09/Overview.pdf,India
2017-03-16 16:13:32,/wp-content/uploads/2016/09/P20-Initiative-Data-to-leave-no-one-behind_20-Sept-2016.pdf,United Kingdom
2017-03-16 16:16:47,/wp-content/uploads/2016/07/The-P20-methods-for-tracking-the-status-of-people-in-the-poorest1.pdf,United Kingdom
2017-03-16 16:35:58,/wp-content/uploads/2016/09/Forced_Displacement_Poverty_and_Financing_DI_Sept_2016.pdf,United Kingdom
2017-03-16 08:30:23,/wp-content/uploads/2017/02/DFIDs-aid-spending-for-nutrition.pdf,United Kingdom
2017-03-16 16:50:37,/wp-content/uploads/2017/02/an-introduction-to-the-International-Aid-Transparency-Initiative-IATI-for-humanitarian-actors.pdf,United Kingdom
2017-03-16 16:53:14,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United Kingdom
2017-03-16 08:52:43,/wp-content/uploads/2016/09/P20-Initiative-Data-to-leave-no-one-behind_20-Sept-2016.pdf,Germany
2017-03-16 07:10:01,/wp-content/uploads/2016/07/Pro-poor-orientation-of-budgets-The-case-of-Uganda.pdf,Uganda
2017-03-16 08:52:30,/wp-content/uploads/2016/07/The-P20-methods-for-tracking-the-status-of-people-in-the-poorest1.pdf,Germany
2017-03-16 08:31:18,/wp-content/uploads/2013/09/Harnessing-All-Resources-To-End-Poverty212.pdf,Pakistan
2017-03-16 09:46:40,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Uganda
2017-03-16 09:50:26,/wp-content/uploads/2017/01/Assessment-of-Kenyas-preparedness-to-disasters-caused-by-natural-hazards_report_7th-February.pdf,United Kingdom
2017-03-16 09:41:18,/wp-content/uploads/2016/07/The-P20-methods-for-tracking-the-status-of-people-in-the-poorest1.pdf,Spain
2017-03-16 10:07:49,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Netherlands
2017-03-16 10:02:48,/wp-content/uploads/2015/09/Overview.pdf,United Kingdom
2017-03-16 09:18:20,/wp-content/uploads/2016/10/Aligning-blended-finance-with-the-Busan-principles-of-development-effectiveness_DI_discussion-paper.pdf,France
2017-03-16 10:19:25,/wp-content/uploads/2013/12/di-data-guides-oda-09-10-12-E.pdf,Zimbabwe
2017-03-16 11:13:17,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,Egypt
2017-03-16 10:47:43,/wp-content/uploads/2016/06/OrganisationalStrategy-2016-2020.pdf,United Kingdom
2017-03-16 10:47:41,/wp-content/uploads/2017/01/Development-Initiatives-brand-book.pdf,United Kingdom
2017-03-16 11:54:20,/wp-content/uploads/2016/11/Blended-finance-Understanding-its-potential-for-Agenda-2030.pdf,United States
2017-03-16 12:07:31,/wp-content/uploads/2016/11/DII-accounts-2015.pdf,United Kingdom
2017-03-16 12:08:07,/wp-content/uploads/2016/11/DIPR-final-accounts-2015.pdf,United Kingdom
2017-03-16 12:07:04,/wp-content/uploads/2017/01/Development-Initiatives-brand-book.pdf,United Kingdom
2017-03-16 14:05:23,/wp-content/uploads/2016/07/The-P20-methods-for-tracking-the-status-of-people-in-the-poorest1.pdf,Denmark
2017-03-16 15:05:14,/wp-content/uploads/2017/03/reaching-the-potential-of-IATI-data.pdf,United Kingdom
2017-03-16 16:22:00,/wp-content/uploads/2013/08/Beneficiary-feedback-mechanisms.pdf,United Kingdom
2017-03-16 16:44:26,/wp-content/uploads/2014/02/Aid-for-domestic-resource-mobilisation-%E2%80%93-how-much-is-there.pdf,United Kingdom
2017-03-17 10:31:24,/wp-content/uploads/2013/09/Counting-the-poor11.pdf,United States
2017-03-17 10:32:07,/wp-content/uploads/2017/01/Development-Initiatives-brand-book.pdf,United Kingdom
2017-03-16 17:23:15,/wp-content/uploads/2014/03/The-aid-bundle21.pdf,United Kingdom
2017-03-16 17:01:42,/wp-content/uploads/2014/11/Global-context_Development-Initiatives_No2014.pdf,United Kingdom
